Filosofia da religião;Hick, John;Editora Zohar;200.1;Filosofia; Religião;Cannabrava, Therezinha Alvim ;1970;Rio de Janeiro;NULL;NULL;143p.;Curso moderno de filosofia;NULL;Português;NULL;NULL;248;NULL;138;NULL
O Romance de um povo;Fast, Howard;B'nei B'rith;809.889;Literatura Judaica;NULL;NULL;São Paulo;NULL;NULL;180p.;NULL;NULL;Português;NULL;NULL;249;NULL;138;NULL
Inquisição: inventários de bens confiscados a cristãos novos; fontes para a história de Portugal e do Brasil ;Novinsky, Anita Waingort;Imprensa Nacional;272.2;Inquisição; cristãos novos; Portugal; Brasil; século XVIII;NULL;NULL;São Paulo;NULL;NULL;286p.;NULL;NULL;Português;NULL;NULL;250;Lúcia;138;NULL
Cristãos novos jesuitas e inquisição: aspectos de sua atuação nas capitanias do sul, 1530-1680;Salvador, José Gonçalves;Livraria Pioneira;272.2;Inquisição; jesuítas; cristãos-novos; Espirito Santo; Rio de Janeiro; São Vicente; séc. XVI; XVII; ordens religiosas;NULL;1969;São Paulo;NULL;NULL;222p.;Biblioteca pioneira de estudos brasileiros;NULL;Português;NULL;NULL;251;NULL;138;NULL
História concisa de Portugal;Saraiva, José Hermano;Europa -América;946.9;História; Portugal; política; economia; cultura;NULL;1979;Portugal;5.ed;NULL;359p.;Coleção saber, 123;NULL;Português;NULL;NULL;252;NULL;138;NULL
A mãe;Asch, Scholom;Editora Rampa;892.4;Romance;Ortiz, Carlos ;NULL;São Paulo;NULL;NULL;340p.;NULL;NULL;Português;NULL;NULL;253;NULL;138;NULL
O canhão e a foice;Lapide, P.E.;Editora Civilização;892.4;Literatura Judaica;NULL;1959;Rio de Janeiro;NULL;NULL;230p.;NULL;NULL;Português;NULL;NULL;254;NULL;138;NULL
Portugal, Brasil e Grã-Bretanha: lição inaugural realizada no King's College, Londres, em 8 de outubro de 1923;Prestage, Edgard;Coimbra Imprensa da Universidade;946.9;Portugal; Brasil; Grã-Bretanha; política; cultura;NULL;1925;Coimbra;NULL;NULL;49p.;NULL;NULL;Português;NULL;NULL;255;NULL;138;NULL
Visita a Israel;Sartre, Jean Paul; Beauvoir, Simone;Ediciones Mordejai-Anilevich;296.31173;Israel; Sartre, Jean Paul; Beauvoir, Simone;NULL;1967;Montevideo;NULL;NULL;78p.;NULL;NULL;Espanhol;NULL;NULL;256;NULL;138;NULL
Une famille de Marchands les Ruiz: contribution à l'étude du commerce entre la France et l'espagne au temps de Philippe II;Lapeyre, Henri;Librairie Armand Colin;382;mercadores; Fança; Espanha; séc. XVI;NULL;1955;Paris;NULL;NULL;NULL;NULL;NULL;Francês;NULL;NULL;257;NULL;138;NULL
L'age de la foi: histoire de la civilisation médiévale;Durant, Will;Payot;933;judaismo; história; Idade média;NULL;1952;Paris;NULL;v. 2 ;311p.;Bibliothèque historique. Histoire de la civilisation, 4;v. 2, La civilisation judaique, 135 a 1300 ap. J.-C. Láge des Ténèbres, 566 a 1095 ap. J.-C.;Francês;NULL;NULL;258;NULL;138;NULL
The rise of modern judaism;Graupe, Heinze M.;Robert Krieger Publishing Co.;NULL;História Judaica;NULL;1978;New York;NULL;NULL;NULL;NULL;NULL;Inglês;NULL;NULL;259;não encontrado;138;NULL
Lopez of Newport: colonial american merchant prince;Chyet, Stanley F.;Wayne State University Press;380.0924;Lopez, Aaron, 1731-1782; séc. XVIII; judeus portugueses; Estados Unidos; mercadores;NULL;1970;Detroit;NULL;NULL;246p.;NULL;NULL;Inglês;NULL;NULL;260;NULL;138;NULL
The Bene Israel of Bombay: a study of a jewish community;Strizower, Schifra;Schocken Books;296;Bene Israel; Índia; judeus - vida cotidiana;NULL;1971;New York;NULL;NULL;176p.;NULL;NULL;Inglês;NULL;0-8052-3405-5;261;NULL;138;NULL
Napoleon and the jews;Kobler, Franz;Schocken Books;956.94;judeus; França; história; Napoleão I, Imperador da França, 1769 - 1821; ;NULL;1976;New York;NULL;NULL;NULL;NULL;NULL;Inglês;NULL;NULL;262;NULL;138;NULL
The Sephardi Heritage: essays on the history and cultural contribution of fhe jews of Spain and Portugal;Barnett, Richard;KtavPublishing House;946;Idade media; judeus; Espanha; história; cultura;NULL;1971;New York;NULL;v. 1 ;639p.;NULL;v. 1, The jews in Spain and Portugal before and after the expulsion of 1492;Inglês;NULL;NULL;263;NULL;138;NULL
Inquisicion y moriscos: los processos del tribunal de Cuenca;Garcia-Arenal, Mercedes;Siglo veintiuno Editores;272.2;Inquisição; Moriscos; Espanha; ;NULL;1978;Madrid;NULL;NULL;172p.;NULL;NULL;Espanhol;NULL;84-323-0307-0;264;NULL;138;NULL
The jews and the English Law;Henriques, Henry Straus  Quixano;Kelley Publishers;342.42;judeus; Grã-Bretanha; Leis;NULL;1974;Clifton;NULL;NULL;324p.;NULL;NULL;Inglês;NULL;0-678-01323-3;265;NULL;138;NULL
 History of the jews in America;Pessin, Deborah;United Synagogue of America;NULL;NULL;NULL;1957;New York;NULL;NULL;NULL;NULL;NULL;Inglês;NULL;NULL;266;retirado;138;NULL
The jews of Rhodes: the history of a sephardic community;Angel, Marc D.;Sepher-Hermon Press;909.04924;Diáspora; sefardim; economia; educação; mulheres; costumes, judeus; Espanha; folclore; literatura;NULL;1978;New York;NULL;NULL;199p.;NULL;NULL;Inglês;NULL;0-87203-072-5;267;NULL;138;NULL
Bulgaria and her jews: the history of a dubious symbiosis;Tamir, Vicki;Sepher-Hermon Press;909.04924;Diáspora; Bulgaria; judeus; história; anti-semitismo; sionismo; holocausto; Segunda guerra mundial;NULL;1979;New York;NULL;NULL;314p.;NULL;NULL;Inglês;NULL;0-87203-075-X;268;NULL;138;NULL
The jews of Yugoslavia: a quest for community;Freidenreich, Harriet Pass;Jewish Publication Society of America;909.04924;Diáspora; judeus; Yugoslavia; história; economia; cultura; política; holocausto;NULL;1979;Philadelphia;NULL;NULL;323p.;Jewish communal and public affairs;NULL;Inglês;NULL;0-8276-0122-0;269;NULL;138;NULL
A vida quotidiana na Holanda no tempo de Rembrandt;Zunthor, Paul;Livros do Brasil;949.2;Holanda; Rembrandt, 1606-1669; ;NULL;NULL;Lisboa;NULL;NULL;405p.;A vida quotidiana, 19;NULL;Português;NULL;NULL;270;NULL;138;NULL
Da Biblia aos nossos dias: suas lendas, erros e contradições; Melo, Mario Cavalcanti de;Saraiva;220.07;biblia;NULL;1972;Curitiba;2.ed;NULL;390p.;NULL;NULL;Português;NULL;NULL;271;NULL;138;NULL
Les noms des israelites en France: histoire et dictionnaire;Levy, Paul;Presses Universitaires de France;NULL;Judeus; França; Historia; Dicionário de Nomes;NULL;1960;Paris;NULL;NULL;207p.;NULL;NULL;Francês;NULL;NULL;272;NULL;138;NULL
Les juifs de France 1789 a 1860: de l'émancipation à l'égalité;Girard, Patrik;Calmann-Levy;972.92034;Diáspora; judeus - emancipação; França; ;NULL;1976;Paris;NULL;NULL;299p.;NULL;NULL;Francês;NULL;2-7021-0099-6;273;NULL;138;NULL
Les juifs dans le monde;Catane, Moche;Albin-Michel;909.04924;Diáspora;  Estados Unidos;NULL;1962;Paris;NULL;NULL;316p.;NULL;NULL;Francês;NULL;NULL;274;ausente;138;NULL
From East to West: the Westward migration of jews from Eastern Europe during the seventeenth and eighteenth centuries;Shulvass, Moses;Wayne State University Press;NULL;Judeus; Alemanha; Polonia; séc. XVII; séc. XVIII; Migração; Europa;NULL;1971;Detroit;NULL;NULL;161p.;NULL;NULL;Inglês;NULL;0-8143-1437-6;275;NULL;138;NULL
The social life of the jews of northern France in the XII-XIV centuries as reflected in the rabbinical literature of the period;Rabinowitz, L.;Hermon;909.07;vida social; vida economica;  judeus; França; séc. XII; XIII; séc. XIV; ;NULL;1972;New York;2.ed;NULL;268p.;NULL;NULL;Inglês;NULL;0-87203-033-4;276;NULL;138;NULL
A history of the jews: from the Babylonian exile to the present: 5728-1968;Grayzel, Salomon;Mentor Books;909.09;Judeus; História; ;NULL;1968;New York;2.ed;NULL;768p.;NULL;NULL;Inglês;NULL;NULL;277;NULL;138;NULL
Juifs en Alsace;Raphaël, Freddy; Weyl, Robert;Privat Editeur;NULL;Arte; Arqueologia; Usos e costumes; Economia;;NULL;1977;Toulouse;NULL;NULL;NULL;NULL;NULL;Francês;NULL;NULL;278;Lúcia;138;NULL
O mundo do antigo testamento;Heaton,  E. W.;Zahar Editores;296;vida cotidiana; historia antiga; religião;Ferro, Fernando de Castro ;1965;Rio de Janeiro;NULL;NULL;241p.il.; mapa;NULL;NULL;Português;NULL;NULL;279;NULL;138;NULL
The jews of the United States 1790-1840: a documentary history;Blau, Joseph L. ; Baron, Salo W.;Columbia University Press;296;Diáspora; vida economica; vida social; família; judeus; Estados Unidos;NULL;1969;New York;2.ed;v.1;303p.;NULL;NULL;Inglês;NULL;NULL;280;NULL;138;NULL
The jews of the United States 1790-1840: a documentary history;Blau, Joseph L.; Baron,Salo W.;Columbia University Press;296;Diáspora; cultura; religião; judeus; Estados Unidos;NULL;1969;New York;2.ed;v.2;363p.;NULL;NULL;Inglês;NULL;NULL;281;NULL;138;NULL
The jews of the United States 1790-1840: a documentary history;Blau, Joseph L.; Baron, Salo W.;Columbia University Press;296;Diáspora; cristãos;  judeus; Estados Unidos;NULL;1969;New York;2.ed;v.3;365p.;NULL;NULL;Inglês;NULL;NULL;282;NULL;138;NULL
Histoire des juifs en France;Blumenkranz, Bernhard, ed;Edouard Privat;914.40692419; Judeus; França; História;NULL;1972;Toulouse;NULL;NULL;NULL;Collection Franco-Judaïca;NULL;Francês;NULL;NULL;283;Lúcia;138;NULL
Bibliographie des juifs en France;Blumenkranz, Bernhard;Edouard Privat;016.9144;Bibliografia; Judeus; França;NULL;1974;Toulouse;NULL;NULL;349p.;Collection Franco-Judaïca;Bibliografia;Francês;NULL;NULL;284;NULL;138;NULL
La dominación de los judíos en Inglaterra;Aldag, Peter;NULL;972.92034;judeus - emancipação; Inglaterra;NULL;1941;NULL;NULL;NULL;371p.;NULL;Bibliografia;Espanhol;NULL;NULL;285;NULL;138;NULL
Ascensão e queda do Estado judéo-helenístico;Levin, Shaul;Biblos;936.302;Judeus; Persas; Babilônia; Palestina; helenismo;NULL;1965;Rio de Janeiro;NULL;NULL;58p.; il.; mapas; tab.;NULL;NULL;Português;NULL;NULL;286;NULL;138;NULL
Psicologia;Rey, Abel;Globo;150;psicologia;Cruz, Estevão ;1934;Porto Alegre;NULL;NULL;379p.; il. ;NULL;NULL;Português;NULL;NULL;287;NULL;138;NULL
A crise do "milagre": interpretação crítica da economia brasileira;Singer, Paul;Paz e terra;330.981;Brasil; politica; economia;NULL;1976;Rio de Janeiro;2. ed.;NULL;167p.; tab.;NULL;NULL;Português;NULL;NULL;288;NULL;138;NULL
Um amor que volta;da Verona, Guido;Flama;NULL;NULL;NULL;1946;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;289;ausente;138;NULL
Fondements de la critique de l'économie politique: (Grundisse der kritik der politischen ökonomie) ébauche de 1857-1858 ;Marx, Karl;Anthropos;335.41;economia; política; Marx, Karl, 1818-1883;Dangeville, Roger ;1968;Paris;NULL;t. 1 ;313p.;NULL;t. 1, Chapitre de l'argent;Francês;NULL;NULL;290;NULL;138;NULL
La lutte de classes:nouvelles leçons sur les sociétés industrielles;Aron, Raymond;Gallimard;335.411;classes sociais; capitalismo;;NULL;1968;s.l.;NULL;NULL;377p.;idées;NULL;Francês;NULL;NULL;291;NULL;138;NULL
Stories of detection and mystery;Morris, E. S. H. and Mortimer, D.;Longman;NULL;NULL;NULL;1965;NULL;NULL;NULL;NULL;NULL;NULL;Inglês;NULL;NULL;292;ausente;138;NULL
To Jerusalem and back: a personal account;Bellow, Saul;Avon;NULL;Ficção americana; Estados Unidos;NULL;1977;New York;NULL;NULL;232p.;NULL;NULL;Inglês;NULL;0-380-01676-1;293;NULL;138;NULL
Steppenwolf;Hesse, Herman;Penguin;NULL;NULL;NULL;1971;NULL;NULL;NULL;NULL;NULL;NULL;Inglês;NULL;NULL;294;ausente;138;NULL
The inquisition;O'Brian, John A. ;Mac Millan;272.2;inquisição; Espanha;NULL;1973;New York;NULL;NULL;233p.;NULL;Bibliografia;Inglês;NULL;NULL;295;NULL;138;NULL
Those of the street: the catholic jews of Mallorca;Moore, Kenneth;University of Notre Dame;946.75004924;Chuetas; Majorca;NULL;1976;Notre Dame;NULL;NULL;218p.; il. ;Urban anthropology;NULL;Inglês;NULL;0-268-01830-8;296;NULL;138;NULL
The face of Benedictus Spinoza;Milner, Simon L.;Machmadim Art;NULL; Espinosa, Bento de, 1632-1667; Filósofos - Alemanha ;NULL;1946;New York;NULL;NULL;51p.; il.;NULL;NULL;Inglês;NULL;NULL;297;NULL;138;NULL
History of the world;Thomas, Hugh;Harper & Row;909;agricultura; renascimento; capitalismo; Primeira Guerra Mundial; Segunda Guerra Mundial; democracia;NULL;1979;New York;NULL;NULL;700p.;NULL;NULL;Inglês;NULL;0-06-014281-2;298;NULL;138;NULL
The land of the bible: a historical geography;Aharoni, Yohanon;Burns & Oates;NULL;NULL;Rainay, A.F. ;0;London;NULL;NULL;409p.; mapas; tab.;NULL;NULL;Inglês;NULL;NULL;299;ausente;138;NULL
Who is left?: zionism answers back;Schenker, Avraham; Bar-Nir, Dov; Yehoshua, A.B.; Evron, Boas; Oz, Amos; Gotthelf, Yehuda; Rosenbluth, Pinhas;Alpha Peres;320.54095694;Sionismo; judeus; Israel;NULL;1971;Israel;NULL;NULL;214p.;Confrontation series,  2;NULL;Inglês;NULL;NULL;300;NULL;138;NULL
The inquisitors and the jews in the new  world: summaries of procesos, 1500-1810, and bibliographical guide;Liebman, Seymour B.;University of Miami ;272.2098;Inquisição; judeus; marranos; América Latina; religião; Peru;NULL;1974;Coral Gables;NULL;NULL;224p.; il.; mapa;NULL;Bibliografia;Inglês;NULL;0-87024-245-8;301;NULL;138;NULL
A inquisição na Espanha;Kamen, Henry;Civilização Brasileira;272.2;Inquisição; Espanha ;Carvalho, Leônidas Gontijo de ;1966;Rio de Janeiro;NULL;NULL;401p.;il. ; tab.;NULL;NULL;Português;NULL;NULL;302;NULL;138;NULL
Carta a meu pai;Kafka, Franz;Hemus;816;carta; romance;Guimarães, Torrieri ;1970;São Paulo;5. ed.;NULL;92p.;NULL;NULL;Português;NULL;NULL;303;NULL;138;NULL
Israel terra viva;Costa, Dante;Civilização Brasileira;915.694;Israel;NULL;1958;Rio de Janeiro;NULL;NULL;131p.;NULL;NULL;Português;NULL;NULL;304;NULL;138;NULL
A dominação inglesa em Portugal: com 3 textos do séc. XIX em antologia;Castro, Armando;Afrontamento;946.9;Portugal; economia; Inglaterra;NULL;1974;Porto ;2. ed.;NULL;163p.; tab.;NULL;NULL;Português;NULL;NULL;305;NULL;138;NULL
Balanço da colonização Portuguesa;Andrade, António A. Banha de; Mauro, Frédéric; Axelson, Eric; Boxer, C.R.; Serrão, Joel; Kellenbenz, Hermann;Iniciativas;325.3469;Portugal; colonização;NULL;1975;Lisboa;NULL;NULL;228p.;NULL;NULL;Português;NULL;NULL;306;NULL;138;NULL
A acumulação capitalista em Portugal: das origens da nacionalidade aos inícios do século XIX;Ferreira, António Fonseca;Afrontamento;NULL;Portugal; economia; comércio;NULL;1977;Porto;NULL;NULL;156p.;NULL;NULL;Português;NULL;NULL;307;NULL;138;NULL
La epoca moderna;Baron, Salo;Paidos;NULL;NULL;NULL;1965;NULL;NULL;NULL;NULL;NULL;NULL;Espanhol;NULL;NULL;308;ausente ;138;NULL
De Estocolmo a Bruselas;Vários autores;Cong.Judio mundial;NULL;NULL;NULL;1967;NULL;NULL;NULL;NULL;NULL;NULL;Espanhol;NULL;NULL;309;retirado ;138;NULL
La literatura Hebrea Moderna;Guil, Moshé;Colombina;NULL;Literatura judaica - moderna;NULL;1967;Montevideo;NULL;NULL;278p.;NULL;NULL;Espanhol;NULL;NULL;310;NULL;138;NULL
L'élément juif dans la littérature française;Lehrmann, C.;Albin Michel;840.9;Literatura francesa, judaismo;NULL;1961;Paris;NULL;v. 2 ;218p.;Présences du judaïsme;v. 2, De la révolution à nos jours;Francês;NULL;NULL;311;NULL;138;NULL
As origens da burguesia;Pernoud, Régine;Europa-América;323.32;classe média; classes sociais;F.S.;1973;s.l.;2 ed.;NULL;128p.;Saber;Bibliografia;Português;NULL;NULL;312;NULL;138;NULL
Sociologia das revoluções;Decouflé, André;Bertrand;323.2;sociologia; revoluções;Dantas, Heloysa de Lima ;1974;Amadora;NULL;NULL;165p.;Informação Política, 6;NULL;Português;NULL;NULL;313;NULL;138;NULL
Introdução a ciência bíblica;Menes, A.;Biblos;220.07;bíblia; literatura; ;Schulman, Bernardo ;NULL;Rio de Janeiro;NULL;NULL;88p.;NULL;NULL;Português;NULL;NULL;314;NULL;138;NULL
Sé tú mismo;Pool, David de Sola;Candelabro;296;judeus; judaismo;Rosemblat, Noemí ;1959;Buenos Aires;NULL;NULL;187p.;NULL;NULL;Espanhol;NULL;NULL;315;NULL;138;NULL
Os protocolos dos sabios de Sião;Azevedo, Cornelio Daltro de;Agencia Minerva;323.11924;judeus; racismo;NULL;1936;São Paulo;NULL;NULL;231p.;NULL;NULL;Português;NULL;NULL;316;NULL;138;NULL
O pensamento vivo de Buda;Coomaraswamy, Ananda K.;Martins;294.3;budismo; filosofia;Vasconcelos, Ary ;1965;São Paulo;NULL;NULL;247p.;Biblioteca do pensamento vivo, Buda 1;NULL;Português;NULL;NULL;317;NULL;138;NULL
O pensamento vivo de Confúcio; O pensamento vivo de São Paulo;Doeblin, Alfred; Maritain, Jacques;Martins;181.11;Confúcio, 551?-478?; filosofia; São Paulo, apóstolo Paulo de Tarso; religião;Mendes, Oscar ;1965;São Paulo;NULL;NULL;até 140 e até 272 ;Biblioteca do pensamento vivo, Confúcio 2 , São Paulo 3 ;NULL;Português;NULL;NULL;318;NULL;138;NULL
O pensamento vivo de Maomé; O pensamento vivo de Maquiavel;Ali, Mohammed;  Sforza, Carlo;Martins;297;Maomé, 570-632; islamismo; religião; Maquiavel, Nicolau, 1469-1527l; ciência política; Itália;Marillier, Jeannette ; Souza, Rubens Gomes de ;1965;São Paulo;NULL;NULL;até 150 e até 275;Biblioteca do pensamento vivo, Maomé 4, Maquiavel 5;NULL;Português;NULL;NULL;319;NULL;138;NULL
O pensamento vivo de Montaigne; O pensamento vivo de Spinoza;Gide, André;  Zweig, Arnold;Martins;NULL;Montaigne, Michel Eyquem de, 1533-1592;  Espinosa, Bento de, 1632-1667;  Filósofos -  França; Filósofos - Alemanha;Milliet, Sergio; Silva, Gastão Pereira da ;1965;São Paulo;NULL;NULL;até 111 e até 218;Biblioteca do pensamento vivo, Montaigne 6, Spinoza 7 ;NULL;Português;NULL;NULL;320;NULL;138;NULL
O pensamento vivo de Pascal; O pensamento vivo de Descartes;Mauriac, François; Paul Valéry;Martins;NULL;Pascal, Blaise, 1623-1662; Descartes, René, 1596-1650; Filósofos - França;Milliet, Sergio; Teixeira, Maria de Lourdes ;1965;São Paulo;NULL;NULL;até 118 e até 246;Biblioteca do pensamento vivo, Pascal 8, Descartes 9;NULL;Português;NULL;NULL;321;NULL;138;NULL
O pensamento vivo de Voltaire; O pensamento vivo de Rousseau;Maurois, André; Romain Rolland  ;Martins;NULL;Voltaire, 1694-1778; Rousseau, Jean-Jacques, 1712-1778; Filósofos - França;  Filósofos - Suiça;Teixeira, Lívio; Costa, J. Cruz ;1965;São Paulo;NULL;NULL;até 133 e até 267;Biblioteca do pensamento vivo, Voltaire 10, Rousseau 11;NULL;Português;NULL;NULL;322;NULL;138;NULL
Os tesouros do folclore judaico: histórias, tradições, lendas, humor e sabedoria do povo judeu;Ausubel, Nathan;Monte Scopus;398.2095694;Lendas; Humor; Folclore judaico; ;Fucs, Alexandre ;1953;Rio de Janeiro;NULL;NULL;189p.;NULL;v. 1 Sal judaico; v. 2 Sábios; v. 3 Santos; v. 4 Milagres;Português;NULL;NULL;323;NULL;138;NULL
Os tesouros do folclore judaico: histórias, tradições, lendas, humor e sabedoria do povo judeu 5-6-7;Ausubel, Nathan;Monte Scopus;398.2095694;Lendas; Humor; Folclore judaico; ;Fucs, Alexandre ;1955;Rio de Janeiro;NULL;NULL;até 118 e até 247;NULL;NULL;Português;NULL;NULL;324;NULL;138;NULL
Os tesouros do folclore judaico: histórias, tradições, lendas, humor e sabedoria do povo judeu 8 - 10;Ausubel, Nathan;Monte Scopus;398.2095694;Lendas; Humor; Folclore judaico; ;Guinsburg, Jacó ;1956;Rio de Janeiro;NULL;NULL;166p.; 161p.; 181p. ;NULL;v. 8 A margem da Bíblia; v. 9 Contos e lendas; v. 10 As dez tribos perdidas;Português;NULL;NULL;325;NULL;138;NULL
Histórias do povo da biblia  (1);Vários autores;Perspectiva;NULL;NULL;NULL;1967;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;326;retirado ;138;NULL
Contos da dispersão (2);Vários autores;Perspectiva;NULL;NULL;NULL;1966;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;327;retirado ;138;NULL
Do estudo e da oração (3);Vários autores;Perspectiva;NULL;NULL;NULL;1968;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;328;retirado ;138;NULL
Histórias do Rabi;Vários autores;Perspectiva;NULL;NULL;NULL;1967;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;329;retirado ;138;NULL
A paz seja convosco (5);Vários autores;Perspectiva;NULL;NULL;NULL;1966;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;330;retirado ;138;NULL
Contos de I.L.Peretz (6);Vários autores;Perspectiva;NULL;NULL;NULL;1966;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;331;retirado ;138;NULL
O martirio da fé (7);Vários autores;Perspectiva;NULL;NULL;NULL;1967;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;332;retirado ;138;NULL
O conto Idiche (8);Vários autores;Perspectiva;NULL;NULL;NULL;1966;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;333;retirado ;138;NULL
Novelas de Jerusalem (9);Vários autores;Perspectiva;NULL;NULL;NULL;1967;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;334;retirado ;138;NULL
Entre dois mundos (10);Vários autores;Perspectiva;NULL;NULL;NULL;1967;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;335;retirado ;138;NULL
Nova e velha Pátria;Vários autores;Perspectiva;NULL;NULL;NULL;1966;NULL;NULL;NULL;NULL;NULL;NULL;Português;NULL;NULL;336;retirado ;138;NULL
Arquitetos de idéias: as grandes teorias da humanidade;Trattner, Ernest B.;Globo;509;ciência; filosofia; história;Vallandro, Leonel ;1952;Rio de Janeiro;4. ed.;NULL;375p.; il.;"Tapete Mágico" viagens pelo mundo da cultura, 11;NULL;Português;NULL;NULL;337;NULL;138;NULL
A vida de Shelley;Maurois, André;Companhia Editora Nacional;820;Literatura inglesa; Shelley, Percy Bysshe, 1792-1822; biografia;Bandeira, Manuel ;1941;São Paulo;NULL;NULL;278p.;Bibliotecado Espírito Moderno. Série 3. História, 14;NULL;Português;NULL;NULL;338;NULL;138;NULL
Manual de sociologia;Ginsberg, Morris;Losada;301;sociologia;Echevarría, José Medina ;1945;Buenos Aires;2. ed.;NULL;217p.;Biblioteca Sociológica;NULL;Espanhol;NULL;NULL;339;NULL;138;NULL
